lec_id,f_id,check,pro_id,random,answer_no.,question,passage,answer,choice1,choice2,choice3,index,index_f,page,check,ex_pro_id,random,answer_no.,question_2,passage_2,answer_2,choice1_2,choice2_2,choice3_2,,,,
9,3D2_09_01,0,,0,2,다음 중 주어진 글 다음에 이어질 글의 순서로 가장 적절한 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">What are some characteristics of cities that must be maintained even if the population decreases? If this question can be answered, a new city model can be proposed based on the concept. Here, we focus on productivity and diversity as characteristics of cities.</div> <br>(A) Given that gold mining cities and coal mining cities have risen and fallen, their vulnerability is obvious. A city where various people gather in various industries is secure against social changes. The same is true in the natural world, and the importance of biodiversity is essential for the sustainability of the species.<br>(B) This is because ensuring productivity and diversity is the driving force for sustainability. For example, if there is a place to work, people gather and work there, and the population gradually accumulates to form a city. However, the industrial structure that depends on a single industry is vulnerable to social changes.<br>(C) The same is true in cities. In a society where people of all ages and income levels live together, and diverse industries coexist while depending on each other, cities will continue to exist overcoming environmental changes such as population decline.",① (A) ― (C) ― (B),② (B) ― (A) ― (C) ,③ (B) ― (C) ― (A) ,④ (C) ― (B) ― (A),,,,0,,1,1,다음 중 이전 질문(주어진 글 → (B)) 의 답을 한 근거를 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",주어진 글에 this prediction에 대한 내용이 없다,주어진 글의 소재인 The fossil record가 연결된다,주어진 글에 등장한 Sequential changes가 this prediction으로 이어진다,주어진 글의 내용과 역방향이다,,,,
9,3D2_09_01,0,,1,1,다음 중 주어진 글을 읽고 파악한 내용으로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Humans are unique in the realm of living beings in knowing there is a future. If people experience worry and hope, it is because they realize the future exists, that it can be better or worse, and that the outcome depends to some extent on them.</div> <br>(A) That is why we so often have a poor relationship with the future and are either more fearful than we need to be or allow ourselves to hope against all evidence; we worry excessively or not enough; we fail to predict the future or to shape it as much as we are able.
<br>(B) The future, on the other hand, must be imagined in advance and, for that very reason, is always uncertain. Getting along with the future is not an easy task, nor is it one in which instinct prevents us from blunders. <br>(C) But having this knowledge does not imply that they know what to do with it. People often repress their awareness of the future because thinking about it distorts the comfort of the now, which tends to be more powerful than the future because it is present and because it is certain. <br><div style=""float: right;"">*blunder: 큰 실수</div>",인간은 미래가 있다는 것을 인식하는 유일한 존재이다,인간은 미래가 존재하고 그것이 더 좋을 수 있다는 희망을 품는 유일한 존재이다,,,,,,0,,1,1,다음 중 (C)의 첫 문장을 읽고 주어진 글 뒤에 (C)가 위치할 수 있는지 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",위치할 수 있다,위치할 수 없다,,,,,,
9,3D2_09_01,0,,0,1,다음 중 각 단락의 첫 문장을 읽고 제거할 수 있는 단락을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Humans are unique in the realm of living beings in knowing there is a future. If people experience worry and hope, it is because they realize the future exists, that it can be better or worse, and that the outcome depends to some extent on them.</div> <br>(A) That is why we so often have a poor relationship with the future and are either more fearful than we need to be or allow ourselves to hope against all evidence; we worry excessively or not enough; we fail to predict the future or to shape it as much as we are able.
<br>(B) The future, on the other hand, must be imagined in advance and, for that very reason, is always uncertain. Getting along with the future is not an easy task, nor is it one in which instinct prevents us from blunders. <br>(C) But having this knowledge does not imply that they know what to do with it. People often repress their awareness of the future because thinking about it distorts the comfort of the now, which tends to be more powerful than the future because it is present and because it is certain. <br><div style=""float: right;"">*blunder: 큰 실수</div>",(A) (B),(A) (C),(B) (C),(C),,,,0,,1,1,다음 중 이전 질문(주어진 글 → (C)) 의 답을 한 근거를 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",주어진 글의 소재인 The fossil record가 연결되며 진화의 증명에 대한 내용이 이어진다,주어진 글에서는 진화에 대한 내용을 이야기하는데 (C) 문장에서는 진화에 대한 내용이 등장하지 않는다,주어진 글의 소재인 the case of the horse가 (C)문장에서 연결된다,주어진 글에 등장한 Sequential changes에 대한 내용이 (C)에 등장하지 않는다,,,,
9,3D2_09_01,0,,1,1,다음 중 주어진 글 다음에 (A)가 위치할 수 <u>없는</u> 이유를 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Humans are unique in the realm of living beings in knowing there is a future. If people experience worry and hope, it is because they realize the future exists, that it can be better or worse, and that the outcome depends to some extent on them.</div> <br>(A) That is why we so often have a poor relationship with the future and are either more fearful than we need to be or allow ourselves to hope against all evidence; we worry excessively or not enough; we fail to predict the future or to shape it as much as we are able.
<br>(B) The future, on the other hand, must be imagined in advance and, for that very reason, is always uncertain. Getting along with the future is not an easy task, nor is it one in which instinct prevents us from blunders. <br>(C) But having this knowledge does not imply that they know what to do with it. People often repress their awareness of the future because thinking about it distorts the comfort of the now, which tends to be more powerful than the future because it is present and because it is certain. <br><div style=""float: right;"">*blunder: 큰 실수</div>",That is why 다음의 글의 어조가 (-)인데 주어진 글에는 (-)어조의 근거가 없다,대명사 we가 주어진 글에 등장하지 않는다,지시사 That이 주어진 글에 등장하지 않는다,글의 소재 future가 (A)지문에 이어지지 않는다,,,,0,,1,1,다음 중 (C)문장을 모두 읽고 파악한 내용으로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",화석기록은 진화가 일어났다는 것을 증명하는 것 외에 단세포 생물이 다세포 생물 이전에 진화했다고 예측한다,화석기록은 진화가 일어났다는 것을 증명하는 것 외에 다세포 생물이 단세포 생물 이전에 진화했다고 예측한다,,,,,,
9,3D2_09_01,0,,1,1,다음 중 주어진 글 다음에 (B)가 위치할 수 <u>없는</u> 이유를 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Humans are unique in the realm of living beings in knowing there is a future. If people experience worry and hope, it is because they realize the future exists, that it can be better or worse, and that the outcome depends to some extent on them.</div> <br>(A) That is why we so often have a poor relationship with the future and are either more fearful than we need to be or allow ourselves to hope against all evidence; we worry excessively or not enough; we fail to predict the future or to shape it as much as we are able.
<br>(B) The future, on the other hand, must be imagined in advance and, for that very reason, is always uncertain. Getting along with the future is not an easy task, nor is it one in which instinct prevents us from blunders. <br>(C) But having this knowledge does not imply that they know what to do with it. People often repress their awareness of the future because thinking about it distorts the comfort of the now, which tends to be more powerful than the future because it is present and because it is certain. <br><div style=""float: right;"">*blunder: 큰 실수</div>",on the other hand를 통해 미래의 불확실에 대해 언급하는데 주어진 글에는 대조의 대상이 없다,글의 소재 future가 (B)지문에 이어지지 않는다,,,,,,0,,0,2,다음 중 (C)문장 다음에 위치해야 하는 지문을 고르시오.,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",(A)  ,(B),,,,,,
9,3D2_09_01,0,,0,3,다음 중 (C)를 읽고 형광펜 부분이 의미하는 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;""><b>①<u>Humans are unique</b></u> in the realm of living beings in knowing there is a future. If <b>②<u>people experience worry and hope</b></u>, it is because <b>③<u>they realize the future exists</b></u>, that <b>④<u>it can be better or worse</u></u>, and that the outcome depends to some extent on them.</div> <br>(A) That is why we so often have a poor relationship with the future and are either more fearful than we need to be or allow ourselves to hope against all evidence; we worry excessively or not enough; we fail to predict the future or to shape it as much as we are able. <br>(B) The future, on the other hand, must be imagined in advance and, for that very reason, is always uncertain. Getting along with the future is not an easy task, nor is it one in which instinct prevents us from blunders. <br>(C) But <mark>having this knowledge</mark> does not imply that they know what to do with it. People often repress their awareness of the future because thinking about it distorts the comfort of the now, which tends to be more powerful than the future because it is present and because it is certain. <br><div style=""float: right;"">*blunder: 큰 실수</div>",①,②,③,④,,,,0,,0,4,다음 중 형광펜으로 표기된 부분이 의미하는 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then <b>①<u>the theory of evolution would be rejected</b></u>. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in <b>②<u>countless examinations of the fossil record strengthens the case for evolutionary theory</b></u>. <br>(B) The fossil record supports <mark>this prediction</mark> multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that <b>③<u>the possibility always remains that the opposite could be found</b></u>.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, <b>④<u>the theory predicts that single-celled organisms evolved before multicelled organisms</b></u>.",①,②,③,④,,,,
9,3D2_09_01,0,,0,4,다음 중 (B)에 제시된 대조의 대상은 무엇인지 고르시오. > 다음 중 형광펜으로 표기된 부분과 의미가 <u>다른</u> 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Humans are unique in the realm of living beings in knowing there is a future. If people experience worry and hope, it is because they realize the future exists, that it can be better or worse, and that the outcome depends to some extent on them.</div> <br>(A) That is why <b>①<u>we so often have a poor relationship with the future</b></u> and are either more fearful than we need to be or <b>②<u>allow ourselves to hope against all evidence</b></u>; we worry excessively or not enough; we fail to predict the future or to shape it as much as we are able.<br>(B) <mark>The future, on the other hand, must be imagined in advance and, for that very reason, is always uncertain</mark>. Getting along with the future is not an easy task, nor is it one in which instinct prevents us from blunders. <br>(C) But having this knowledge <b>③<u>does not imply that they know what to do with it</b></u>. People often repress their awareness of the future because thinking about it distorts the comfort of the now, which tends to be more powerful than the future because <b>④<u>it is present and because it is certain</b></u>. <br><div style=""float: right;"">*blunder: 큰 실수</div>",①,②,③,④,,,,0,,0,1,다음 중 글의 전개가 single-celled organimsms → multicelled organisms으로 이어지는 것이 <u>아닌</u> 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",(A)  ,(B),(C),,,,,
9,3D2_09_01,0,,0,4,다음 중 주어진 글 다음에 이어질 글의 순서로 가장 적절한 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">What are some characteristics of cities that must be maintained even if the population decreases? If this question can be answered, a new city model can be proposed based on the concept. Here, we focus on productivity and diversity as characteristics of cities.</div> <br>(A) Given that gold mining cities and coal mining cities have risen and fallen, their vulnerability is obvious. A city where various people gather in various industries is secure against social changes. The same is true in the natural world, and the importance of biodiversity is essential for the sustainability of the species.<br>(B) This is because ensuring productivity and diversity is the driving force for sustainability. For example, if there is a place to work, people gather and work there, and the population gradually accumulates to form a city. However, the industrial structure that depends on a single industry is vulnerable to social changes.<br>(C) The same is true in cities. In a society where people of all ages and income levels live together, and diverse industries coexist while depending on each other, cities will continue to exist overcoming environmental changes such as population decline.",① (A) ― (C) ― (B),② (B) ― (A) ― (C) ,③ (C) ― (A) ― (B) ,④ (C) ― (B) ― (A),,,,0,,0,4,다음 중 주어진 글 다음에 이어질 글의 순서로 가장 적절한 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">The fossil record provides evidence of evolution. The story the fossils tell is one of change. Creatures existed in the past that are no longer with us. Sequential changes are found in many fossils showing the change of certain features over time from a common ancestor, as in the case of the horse.</div> <br> (A) If multicelled organisms were indeed found to have evolved before single-celled organisms, then the theory of evolution would be rejected. A good scientific theory always allows for the possibility of rejection. The fact that we have not found such a case in countless examinations of the fossil record strengthens the case for evolutionary theory. <br>(B) The fossil record supports this prediction multicelled organisms are found in layers of earth millions of years after the first appearance of single-celled organisms. Note that the possibility always remains that the opposite could be found.<br>(C) Apart from demonstrating that evolution did occur, the fossil record also provides tests of the predictions made from evolutionary theory. For example, the theory predicts that single-celled organisms evolved before multicelled organisms.",① (A) ― (C) ― (B),② (B) ― (C) ― (A) ,③ (C) ― (A) ― (B) ,④ (C) ― (B) ― (A),,,,
10,3D2_10_01,0,,1,1,다음 중 주어진 글과 각 단락의 첫 문장을 읽고 제거할 수 있는 단락을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">A fascinating species of water flea exhibits a kind of flexibility that evolutionary biologists call <i>adaptive plasticity</i>.</div> <br>(A) That’s a clever trick, because producing spines and a helmet is costly, in terms of energy, and conserving energy is essential for an organism’s ability to survive and reproduce. The water flea only expends the energy needed to produce spines and a helmet when it needs to.<br>(B) If the baby water flea is developing into an adult in water that includes the chemical signatures of creatures that prey on water fleas, it develops a helmet and spines to defend itself against predators. If the water around it doesn’t include the chemical signatures of predators, the water flea doesn’t develop these protective devices.<br>(C) So it may well be that this plasticity is an adaptation: a trait that came to exist in a species because it contributed to reproductive fitness. There are many cases, across many species, of adaptive plasticity. Plasticity is conducive to fitness if there is sufficient variation in the environment. <br><div style=""float: right;"">*spine: 가시 돌기 **conducive: 도움되는</div> ",(A),(B),(C),,,,,0,,1,1,다음 중 주어진 글을 읽고 파악한 내용으로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Culture operates in ways we can consciously consider and discuss but also in ways of which we are far less cognizant.</div> <br>(A) In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. Ideas about the social world become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all.<br>(B) When we have to offer an account of our actions, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use a particular tool.<br>(C) We select the cultural notion as we would select a screwdriver: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. <br><div style=""float: right;"">*cognizant: 인식하는 **discursively: 만연하게</div>",문화는 의식적으로 고려할 수도 있고 무의식적인 방식으로도 작동한다,문화는 의식적으로 고려하고 논의해야하는 방식이다,문화는 무의식의 상황에서 작동하게 된다,,,,,
10,3D2_10_01,0,,0,1,다음 중 주어진 글 다음에 (A)를 제거한 근거로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">A fascinating species of water flea exhibits a kind of flexibility that evolutionary biologists call <i>adaptive plasticity</i>.</div> <br>(A) That’s a clever trick, because producing spines and a helmet is costly, in terms of energy, and conserving energy is essential for an organism’s ability to survive and reproduce. The water flea only expends the energy needed to produce spines and a helmet when it needs to.<br>(B) If the baby water flea is developing into an adult in water that includes the chemical signatures of creatures that prey on water fleas, it develops a helmet and spines to defend itself against predators. If the water around it doesn’t include the chemical signatures of predators, the water flea doesn’t develop these protective devices.<br>(C) So it may well be that this plasticity is an adaptation: a trait that came to exist in a species because it contributed to reproductive fitness. There are many cases, across many species, of adaptive plasticity. Plasticity is conducive to fitness if there is sufficient variation in the environment. <br><div style=""float: right;"">*spine: 가시 돌기 **conducive: 도움되는</div>",지시사 That이 주어진 글에 등장하지 않는다,글의 소재인 물벼룩이 등장하지 않는다,,,,,,0,,1,1,다음 중 (A)와 (B)의 논리 관계로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Culture operates in ways we can (A)<u><mark>consciously consider</u></mark> and discuss but also in ways of which we are (B)<u><mark>far less cognizant</u></mark>.</div> <br>(A) In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. Ideas about the social world become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all.<br>(B) When we have to offer an account of our actions, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use a particular tool.<br>(C) We select the cultural notion as we would select a screwdriver: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. <br><div style=""float: right;"">*cognizant: 인식하는 **discursively: 만연하게</div>",대조 관계,인과 관계,역접 관계,예시 관계,,,,
10,3D2_10_01,0,,0,2,다음 중 (B)와 (C)의 첫 문장을 읽고 형광펜 부분이 의미하는 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">A fascinating species of water flea exhibits a kind of flexibility that evolutionary biologists call <i>adaptive plasticity</i>.</div> <br>(A) <mark>That’s a clever trick</mark>, because producing spines and a helmet is costly, in terms of energy, and conserving energy is essential for an organism’s ability to survive and reproduce. The water flea only expends the energy needed to produce spines and a helmet when it needs to.<br>(B) If <b>①<u>the baby water flea is developing into an adult</u></b> in water that includes the chemical signatures of creatures that prey on water fleas, <b>②<u>it develops a helmet and spines to defend itself</b></u> against predators. If the water around it doesn’t include the chemical signatures of predators, the water flea doesn’t develop these protective devices.<br>(C) So <b>③<u>it may well be that this plasticity is an adaptation</u></u>: a trait that came to exist in a species because <b>④<u>it contributed to reproductive fitness</b></u>. There are many cases, across many species, of adaptive plasticity. Plasticity is conducive to fitness if there is sufficient variation in the environment. <br><div style=""float: right;"">*spine: 가시 돌기 **conducive: 도움되는</div>",①,②,③,④,,,,0,,1,1,다음 중 (A)의 첫 문장을 읽고 주어진 글 뒤에 (A)가 위치할 수 있는지 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Culture operates in ways we can consciously consider and discuss but also in ways of which we are far less cognizant.</div> <br>(A) In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. Ideas about the social world become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all.<br>(B) When we have to offer an account of our actions, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use a particular tool.<br>(C) We select the cultural notion as we would select a screwdriver: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. <br><div style=""float: right;"">*cognizant: 인식하는 **discursively: 만연하게</div>",위치할 수 없다,위치할 수 있다,,,,,,
10,3D2_10_01,0,,1,1,다음 중 (B)다음에 이어질 글의 순서를 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">A fascinating species of water flea exhibits a kind of flexibility that evolutionary biologists call <i>adaptive plasticity</i>.</div> <br>(A) That’s a clever trick, because producing spines and a helmet is costly, in terms of energy, and conserving energy is essential for an organism’s ability to survive and reproduce. The water flea only expends the energy needed to produce spines and a helmet when it needs to.<br>(B) If the baby water flea is developing into an adult in water that includes the chemical signatures of creatures that prey on water fleas, it develops a helmet and spines to defend itself against predators. If the water around it doesn’t include the chemical signatures of predators, the water flea doesn’t develop these protective devices.<br>(C) So it may well be that this plasticity is an adaptation: a trait that came to exist in a species because it contributed to reproductive fitness. There are many cases, across many species, of adaptive plasticity. Plasticity is conducive to fitness if there is sufficient variation in the environment. <br><div style=""float: right;"">*spine: 가시 돌기 **conducive: 도움되는</div>",(A),(B),(C),,,,,0,,1,1,다음 중 (A)의 첫 문장을 읽고 (A)의 앞에 올 내용으로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Culture operates in ways we can consciously consider and discuss but also in ways of which we are far less cognizant.</div> <br>(A) In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. Ideas about the social world become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all.<br>(B) When we have to offer an account of our actions, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use a particular tool.<br>(C) We select the cultural notion as we would select a screwdriver: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. <br><div style=""float: right;"">*cognizant: 인식하는 **discursively: 만연하게</div>",의식에 관한 내용,무의식에 관한 내용,,,,,,
10,3D2_10_01,0,,0,2,다음 중 주어진 글 다음에 이어질 글의 순서로 가장 적절한 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">A fascinating species of water flea exhibits a kind of flexibility that evolutionary biologists call <i>adaptive plasticity</i>.</div> <br>(A) That’s a clever trick, because producing spines and a helmet is costly, in terms of energy, and conserving energy is essential for an organism’s ability to survive and reproduce. The water flea only expends the energy needed to produce spines and a helmet when it needs to.<br>(B) If the baby water flea is developing into an adult in water that includes the chemical signatures of creatures that prey on water fleas, it develops a helmet and spines to defend itself against predators. If the water around it doesn’t include the chemical signatures of predators, the water flea doesn’t develop these protective devices.<br>(C) So it may well be that this plasticity is an adaptation: a trait that came to exist in a species because it contributed to reproductive fitness. There are many cases, across many species, of adaptive plasticity. Plasticity is conducive to fitness if there is sufficient variation in the environment. <br><div style=""float: right;"">*spine: 가시 돌기 **conducive: 도움되는</div>",① (A) ― (C) ― (B),② (B) ― (A) ― (C) ,③ (B) ― (C) ― (A) ,④ (C) ― (B) ― (A),,,,0,,1,1,다음 중 (B)의 첫 문장을 읽고 '의식'에 대한 내용인지 '무의식'에 대한 내용인지 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Culture operates in ways we can consciously consider and discuss but also in ways of which we are far less cognizant.</div> <br>(A) In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. Ideas about the social world become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all.<br>(B) When we have to offer an account of our actions, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use a particular tool.<br>(C) We select the cultural notion as we would select a screwdriver: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. <br><div style=""float: right;"">*cognizant: 인식하는 **discursively: 만연하게</div>",의식에 관한 내용,무의식에 관한 내용,,,,,,
10,3D2_10_01,0,,1,1,다음 중 주어진 글을 읽고 파악한 내용으로 옳은 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Experts have identified a large number of measures that promote energy efficiency. Unfortunately many of them are not cost effective. This is a fundamental requirement for energy efficiency investment from an economic perspective.</div> <br>(A) And this has direct repercussions at the individual level: households can reduce the cost of electricity and gas bills, and improve their health and comfort, while companies can increase their competitiveness and their productivity. Finally, the market for energy efficiency could contribute to the economy through job and firms creation.<br>(B) There are significant externalities to take into account and there are also macroeconomic effects. For instance, at the aggregate level, improving the level of national energy efficiency has positive effects on macroeconomic issues such as energy dependence, climate change, health, national competitiveness and reducing fuel poverty.<br>(C) However, the calculation of such cost effectiveness is not easy: it is not simply a case of looking at private costs and comparing them to the reductions achieved. <br><div style=""float: right;"">*repercussion: 반향, 영향, **aggregate: 집합의</div>",에너지 효율을 위한 투자에 있어 비용 효율성은 필요조건이다,에너지 효율을 증진하는 대책은 비용 절감의 측면에서 경제적이지 않다 ,,,,,,0,,0,4,다음 중 형광펜으로 표기된 부분이 의미하는 것을 고르시오. ,"<div style=""border: 1px solid black; padding: 10px;"">Culture operates in ways we can consciously consider and discuss but also in (A)<u>ways of which we are far less cognizant</u>.</div> <br>(A) In some cases, however, we are far less aware of why we believe a certain claim to be true, or how we are to explain why certain social realities exist. (B)<u>Ideas about the social world</u> become part of our worldview without our necessarily being aware of the source of the particular idea or that we even hold the idea at all.<br>(B) When we have to offer (C)<u>an account of our actions</u>, we consciously understand which excuses might prove acceptable, given the particular circumstances we find ourselves in. In such situations, we use cultural ideas as we would use <mark>a particular tool</mark>.<br>(C) We select the cultural notion as we would select (D)<u>a screwdriver</u>: certain jobs call for a Phillips head while others require an Allen wrench. Whichever idea we insert into the conversation to justify our actions, the point is that our motives are discursively available to us. They are not hidden. <br><div style=""float: right;"">*cognizant: 인식하는 **discursively: 만연하게</div>",(A)  ,(B),(C),(D),,,,
